08:14:09.543971 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [S.], seq 2885061488, ack 1437006477, win 28960, options [mss 1460,sackOK,TS val 2565131284 ecr 425841121,nop,wscale 7], length 0
08:14:09.544622 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], ack 45, win 227, options [nop,nop,TS val 2565131284 ecr 425841122], length 0
08:14:11.762956 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 95462:105598, ack 562, win 235, options [nop,nop,TS val 2565133503 ecr 425843340], length 10136
08:14:11.762972 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 105598:114286, ack 562, win 235, options [nop,nop,TS val 2565133503 ecr 425843340], length 8688
08:14:11.763479 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 114286:124422, ack 562, win 235, options [nop,nop,TS val 2565133503 ecr 425843341], length 10136
08:14:11.763505 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 124422:133110, ack 562, win 235, options [nop,nop,TS val 2565133503 ecr 425843341], length 8688
08:14:11.764303 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 117182:118630, ack 562, win 235, options [nop,nop,TS val 2565133504 ecr 425843341], length 1448
08:14:11.764314 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 133110:134558, ack 562, win 235, options [nop,nop,TS val 2565133504 ecr 425843341], length 1448
08:14:11.764327 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 118630:120078, ack 562, win 235, options [nop,nop,TS val 2565133504 ecr 425843341], length 1448
08:14:11.764334 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 134558:136006, ack 562, win 235, options [nop,nop,TS val 2565133504 ecr 425843341], length 1448
08:14:11.764347 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 136006:146142, ack 562, win 235, options [nop,nop,TS val 2565133504 ecr 425843341], length 10136
08:14:11.764391 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 146142:154830, ack 562, win 235, options [nop,nop,TS val 2565133504 ecr 425843341], length 8688
08:14:11.765005 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 154830:159174, ack 562, win 235, options [nop,nop,TS val 2565133505 ecr 425843342], length 4344
08:14:11.765246 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 159174:167862, ack 562, win 235, options [nop,nop,TS val 2565133505 ecr 425843342], length 8688
08:14:11.765268 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 167862:176550, ack 562, win 235, options [nop,nop,TS val 2565133505 ecr 425843342], length 8688
08:14:11.765846 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 176550:188134, ack 562, win 235, options [nop,nop,TS val 2565133506 ecr 425843343], length 11584
08:14:11.766004 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 188134:196822, ack 562, win 235, options [nop,nop,TS val 2565133506 ecr 425843343], length 8688
08:14:11.766655 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 196822:208406, ack 562, win 235, options [nop,nop,TS val 2565133506 ecr 425843343], length 11584
08:14:11.766677 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 208406:217094, ack 562, win 235, options [nop,nop,TS val 2565133506 ecr 425843344], length 8688
08:14:11.766923 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 217094:219990, ack 562, win 235, options [nop,nop,TS val 2565133507 ecr 425843344], length 2896
08:14:11.767396 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 219990:227829, ack 562, win 235, options [nop,nop,TS val 2565133507 ecr 425843344], length 7839
08:14:11.844796 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], ack 594, win 235, options [nop,nop,TS val 2565133585 ecr 425843421], length 0
08:14:11.849314 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 227829:233517, ack 594, win 235, options [nop,nop,TS val 2565133589 ecr 425843421], length 5688
08:14:11.852929 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 233517:234376, ack 626, win 235, options [nop,nop,TS val 2565133593 ecr 425843427], length 859
08:14:11.856359 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 234376:234772, ack 658, win 235, options [nop,nop,TS val 2565133596 ecr 425843431], length 396
08:14:11.859667 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 234772:235126, ack 690, win 235, options [nop,nop,TS val 2565133599 ecr 425843434], length 354
08:14:11.862726 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 235126:235516, ack 722, win 235, options [nop,nop,TS val 2565133602 ecr 425843437], length 390
08:14:11.866134 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 235516:235882, ack 754, win 235, options [nop,nop,TS val 2565133606 ecr 425843441], length 366
08:14:11.869945 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 235882:236281, ack 786, win 235, options [nop,nop,TS val 2565133610 ecr 425843444], length 399
08:14:11.873342 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 236281:236998, ack 818, win 235, options [nop,nop,TS val 2565133613 ecr 425843448], length 717
08:14:11.878988 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 236998:237126, ack 850, win 235, options [nop,nop,TS val 2565133619 ecr 425843453], length 128
08:14:11.882601 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 237126:237689, ack 882, win 235, options [nop,nop,TS val 2565133622 ecr 425843457], length 563
08:14:11.924748 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], ack 922, win 235, options [nop,nop,TS val 2565133665 ecr 425843461], length 0
08:14:11.936985 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 237689:240598, ack 922, win 235, options [nop,nop,TS val 2565133677 ecr 425843461], length 2909
08:14:12.148790 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], ack 978, win 235, options [nop,nop,TS val 2565133889 ecr 425843726], length 0
08:14:12.160063 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 240598:252182, ack 978, win 235, options [nop,nop,TS val 2565133900 ecr 425843726], length 11584
08:14:12.161209 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 252182:262318, ack 978, win 235, options [nop,nop,TS val 2565133901 ecr 425843738], length 10136
08:14:12.161223 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 262318:272454, ack 978, win 235, options [nop,nop,TS val 2565133901 ecr 425843738], length 10136
08:14:12.161797 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 272454:281142, ack 978, win 235, options [nop,nop,TS val 2565133902 ecr 425843739], length 8688
08:14:12.161813 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 281142:291278, ack 978, win 235, options [nop,nop,TS val 2565133902 ecr 425843739], length 10136
08:14:12.162625 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 291278:298285, ack 978, win 235, options [nop,nop,TS val 2565133902 ecr 425843739], length 7007
08:14:12.177737 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 298285:298517, ack 1010, win 235, options [nop,nop,TS val 2565133917 ecr 425843753], length 232
08:14:12.197836 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 298517:310101, ack 1042, win 235, options [nop,nop,TS val 2565133938 ecr 425843758], length 11584
08:14:12.197862 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 310101:321685, ack 1042, win 235, options [nop,nop,TS val 2565133938 ecr 425843758], length 11584
08:14:12.198452 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 321685:333269, ack 1042, win 235, options [nop,nop,TS val 2565133938 ecr 425843776], length 11584
08:14:12.198526 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 333269:343405, ack 1042, win 235, options [nop,nop,TS val 2565133938 ecr 425843776], length 10136
08:14:12.198972 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 343405:349197, ack 1042, win 235, options [nop,nop,TS val 2565133939 ecr 425843776], length 5792
08:14:12.199003 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 349197:360781, ack 1042, win 235, options [nop,nop,TS val 2565133939 ecr 425843776], length 11584
08:14:12.199211 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 360781:369469, ack 1042, win 235, options [nop,nop,TS val 2565133939 ecr 425843776], length 8688
08:14:12.199491 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 369469:378157, ack 1042, win 235, options [nop,nop,TS val 2565133939 ecr 425843777], length 8688
08:14:12.199506 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 378157:386845, ack 1042, win 235, options [nop,nop,TS val 2565133939 ecr 425843777], length 8688
08:14:12.199766 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 386845:396981, ack 1042, win 235, options [nop,nop,TS val 2565133940 ecr 425843777], length 10136
08:14:12.200055 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 396981:405085, ack 1042, win 235, options [nop,nop,TS val 2565133940 ecr 425843777], length 8104
08:14:12.205146 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 405085:405560, ack 1074, win 235, options [nop,nop,TS val 2565133945 ecr 425843780], length 475
08:14:12.208095 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 405560:405844, ack 1106, win 235, options [nop,nop,TS val 2565133948 ecr 425843783], length 284
08:14:12.210270 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 405844:406117, ack 1138, win 235, options [nop,nop,TS val 2565133950 ecr 425843786], length 273
08:14:12.213072 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 406117:407737, ack 1170, win 235, options [nop,nop,TS val 2565133953 ecr 425843788], length 1620
08:14:12.215483 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 407737:408380, ack 1202, win 235, options [nop,nop,TS val 2565133955 ecr 425843791], length 643
08:14:12.218195 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 408380:410094, ack 1234, win 235, options [nop,nop,TS val 2565133958 ecr 425843794], length 1714
08:14:12.408078 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 410094:410556, ack 1266, win 235, options [nop,nop,TS val 2565134148 ecr 425843983], length 462
08:14:12.420087 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 410556:410707, ack 1298, win 235, options [nop,nop,TS val 2565134160 ecr 425843996], length 151
08:14:12.422417 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 410707:410839, ack 1330, win 235, options [nop,nop,TS val 2565134162 ecr 425843998], length 132
08:14:12.424918 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 410839:411004, ack 1362, win 235, options [nop,nop,TS val 2565134165 ecr 425844001], length 165
08:14:12.427170 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 411004:411128, ack 1394, win 235, options [nop,nop,TS val 2565134167 ecr 425844003], length 124
08:14:12.429421 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 411128:411301, ack 1426, win 235, options [nop,nop,TS val 2565134169 ecr 425844005], length 173
08:14:12.431398 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 411301:411481, ack 1458, win 235, options [nop,nop,TS val 2565134171 ecr 425844007], length 180
08:14:12.434002 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 411481:411607, ack 1490, win 235, options [nop,nop,TS val 2565134174 ecr 425844010], length 126
08:14:12.435756 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 411607:411739, ack 1522, win 235, options [nop,nop,TS val 2565134176 ecr 425844012], length 132
08:14:12.437562 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 411739:411875, ack 1554, win 235, options [nop,nop,TS val 2565134177 ecr 425844013], length 136
08:14:12.445376 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 411875:412663, ack 1586, win 235, options [nop,nop,TS val 2565134185 ecr 425844021], length 788
08:14:12.446970 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 412663:413359, ack 1618, win 235, options [nop,nop,TS val 2565134187 ecr 425844023], length 696
08:14:12.449706 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 413359:413527, ack 1650, win 235, options [nop,nop,TS val 2565134189 ecr 425844026], length 168
08:14:12.451803 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 413527:413705, ack 1682, win 235, options [nop,nop,TS val 2565134192 ecr 425844027], length 178
08:14:12.454089 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 413705:414509, ack 1714, win 235, options [nop,nop,TS val 2565134194 ecr 425844030], length 804
08:14:12.457146 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 414509:414680, ack 1746, win 235, options [nop,nop,TS val 2565134197 ecr 425844033], length 171
08:14:12.458895 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 414680:414859, ack 1778, win 235, options [nop,nop,TS val 2565134199 ecr 425844035], length 179
08:14:12.461094 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 414859:417442, ack 1810, win 235, options [nop,nop,TS val 2565134201 ecr 425844037], length 2583
08:14:12.463971 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 417442:420463, ack 1842, win 235, options [nop,nop,TS val 2565134204 ecr 425844039], length 3021
08:14:12.466021 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 420463:423047, ack 1874, win 235, options [nop,nop,TS val 2565134206 ecr 425844042], length 2584
08:14:12.468999 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 423047:429485, ack 1906, win 235, options [nop,nop,TS val 2565134209 ecr 425844044], length 6438
08:14:12.675280 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 429485:437980, ack 1938, win 235, options [nop,nop,TS val 2565134415 ecr 425844250], length 8495
08:14:12.678012 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 437980:444923, ack 1970, win 235, options [nop,nop,TS val 2565134418 ecr 425844253], length 6943
08:14:12.680436 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 444923:453611, ack 2002, win 235, options [nop,nop,TS val 2565134420 ecr 425844256], length 8688
08:14:12.680444 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 453611:455087, ack 2002, win 235, options [nop,nop,TS val 2565134420 ecr 425844256], length 1476
08:14:12.682318 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 455087:457007, ack 2034, win 235, options [nop,nop,TS val 2565134422 ecr 425844258], length 1920
08:14:12.684201 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 457007:457181, ack 2066, win 235, options [nop,nop,TS val 2565134424 ecr 425844261], length 174
08:14:12.685462 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 457181:457365, ack 2098, win 235, options [nop,nop,TS val 2565134425 ecr 425844262], length 184
08:14:12.687346 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 457365:461113, ack 2130, win 235, options [nop,nop,TS val 2565134427 ecr 425844263], length 3748
08:14:12.688813 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 461113:461451, ack 2162, win 235, options [nop,nop,TS val 2565134429 ecr 425844265], length 338
08:14:12.690326 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 461451:462392, ack 2194, win 235, options [nop,nop,TS val 2565134430 ecr 425844267], length 941
08:14:12.692385 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 462392:466405, ack 2226, win 235, options [nop,nop,TS val 2565134432 ecr 425844268], length 4013
08:14:12.694532 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 466405:471680, ack 2258, win 235, options [nop,nop,TS val 2565134434 ecr 425844270], length 5275
08:14:12.701417 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 471680:476849, ack 2290, win 235, options [nop,nop,TS val 2565134441 ecr 425844272], length 5169
08:14:12.704295 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 476849:488433, ack 2322, win 235, options [nop,nop,TS val 2565134444 ecr 425844279], length 11584
08:14:12.704305 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 488433:489766, ack 2322, win 235, options [nop,nop,TS val 2565134444 ecr 425844279], length 1333
08:14:12.706844 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 489766:501350, ack 2354, win 235, options [nop,nop,TS val 2565134447 ecr 425844282], length 11584
08:14:12.706853 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 501350:502687, ack 2354, win 235, options [nop,nop,TS val 2565134447 ecr 425844282], length 1337
08:14:12.709391 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 502687:514271, ack 2386, win 235, options [nop,nop,TS val 2565134449 ecr 425844285], length 11584
08:14:12.709405 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 514271:515763, ack 2386, win 235, options [nop,nop,TS val 2565134449 ecr 425844285], length 1492
08:14:12.712117 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 515763:527347, ack 2418, win 235, options [nop,nop,TS val 2565134452 ecr 425844287], length 11584
08:14:12.712125 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 527347:529769, ack 2418, win 235, options [nop,nop,TS val 2565134452 ecr 425844287], length 2422
08:14:12.715142 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 529769:541353, ack 2450, win 235, options [nop,nop,TS val 2565134455 ecr 425844290], length 11584
08:14:12.715151 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 541353:543042, ack 2450, win 235, options [nop,nop,TS val 2565134455 ecr 425844290], length 1689
08:14:12.718080 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 543042:543246, ack 2482, win 235, options [nop,nop,TS val 2565134458 ecr 425844295], length 204
08:14:12.719302 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 543246:543460, ack 2514, win 235, options [nop,nop,TS val 2565134459 ecr 425844296], length 214
08:14:12.720633 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 543460:546261, ack 2546, win 235, options [nop,nop,TS val 2565134460 ecr 425844297], length 2801
08:14:12.722119 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 546261:547291, ack 2578, win 235, options [nop,nop,TS val 2565134462 ecr 425844298], length 1030
08:14:12.723867 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 547291:551015, ack 2610, win 235, options [nop,nop,TS val 2565134464 ecr 425844300], length 3724
08:14:12.729109 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 551015:552052, ack 2642, win 235, options [nop,nop,TS val 2565134469 ecr 425844302], length 1037
08:14:12.731276 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 552052:555772, ack 2674, win 235, options [nop,nop,TS val 2565134471 ecr 425844307], length 3720
08:14:12.733911 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [.], seq 555772:567356, ack 2706, win 235, options [nop,nop,TS val 2565134474 ecr 425844309], length 11584
08:14:12.733920 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 567356:568145, ack 2706, win 235, options [nop,nop,TS val 2565134474 ecr 425844309], length 789
08:14:12.941527 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 568145:568317, ack 2738, win 235, options [nop,nop,TS val 2565134681 ecr 425844518], length 172
08:14:12.943243 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 568317:568497, ack 2770, win 235, options [nop,nop,TS val 2565134683 ecr 425844520], length 180
08:14:12.945472 IP dcatest04.fnal.gov.33133 > mu2egpvm03.fnal.gov.37618: Flags [P.], seq 568497:573515, ack 2802, win 235, options [nop,nop,TS val 2565134685 ecr 425844521], length 5018
